model,query_idx,condition,length_ratio,token_overlap,cmsc
gemma_4_e2b,471,baseline,0.0391,0.0,0.0195
gemma_4_e2b,472,baseline,0.049,0.069,0.059
gemma_4_e2b,473,baseline,,,
gemma_4_e2b,474,baseline,,,
gemma_4_e2b,475,baseline,,,
gemma_4_e2b,476,baseline,0.4524,0.0,0.2262
gemma_4_e2b,477,baseline,0.1579,0.0,0.0789
gemma_4_e2b,478,baseline,,,
gemma_4_e2b,479,baseline,,,
gemma_4_e2b,480,baseline,,,
gemma_4_e2b,481,baseline,,,
gemma_4_e2b,482,baseline,,,
gemma_4_e2b,483,baseline,,,
gemma_4_e2b,484,baseline,,,
gemma_4_e2b,485,baseline,,,
gemma_4_e2b,486,baseline,0.5,0.0,0.25
gemma_4_e2b,487,baseline,0.3584,0.0385,0.1984
gemma_4_e2b,488,baseline,,,
gemma_4_e2b,489,baseline,,,
gemma_4_e2b,490,baseline,0.75,0.0,0.375
gemma_4_e2b,491,baseline,,,
gemma_4_e2b,492,baseline,,,
gemma_4_e2b,493,baseline,,,
gemma_4_e2b,494,baseline,,,
gemma_4_e2b,495,baseline,0.6842,0.0,0.3421
gemma_4_e2b,496,baseline,,,
gemma_4_e2b,497,baseline,,,
gemma_4_e2b,498,baseline,,,
gemma_4_e2b,499,baseline,,,
gemma_4_e2b,500,baseline,,,
gemma_4_e2b,501,baseline,,,
gemma_4_e2b,502,baseline,0.875,0.0,0.4375
gemma_4_e2b,503,baseline,,,
gemma_4_e2b,504,baseline,,,
gemma_4_e2b,505,baseline,0.1711,0.0,0.0855
gemma_4_e2b,506,baseline,,,
gemma_4_e2b,507,baseline,0.65,0.0,0.325
gemma_4_e2b,508,baseline,,,
gemma_4_e2b,509,baseline,,,
gemma_4_e2b,510,baseline,,,
gemma_4_e2b,511,baseline,,,
gemma_4_e2b,512,baseline,0.8824,0.0,0.4412
gemma_4_e2b,513,baseline,,,
gemma_4_e2b,514,baseline,,,
gemma_4_e2b,515,baseline,,,
gemma_4_e2b,516,baseline,,,
gemma_4_e2b,517,baseline,,,
gemma_4_e2b,518,baseline,,,
gemma_4_e2b,519,baseline,,,
gemma_4_e2b,520,baseline,,,
gemma_4_e2b,521,baseline,0.0172,0.0,0.0086
gemma_4_e2b,522,baseline,,,
gemma_4_e2b,523,baseline,,,
gemma_4_e2b,524,baseline,,,
gemma_4_e2b,525,baseline,0.5172,0.0,0.2586
gemma_4_e2b,526,baseline,0.375,0.0,0.1875
gemma_4_e2b,527,baseline,0.0758,0.0,0.0379
gemma_4_e2b,528,baseline,,,
gemma_4_e2b,529,baseline,,,
gemma_4_e2b,530,baseline,0.15,0.0,0.075
gemma_4_e2b,531,baseline,,,
gemma_4_e2b,532,baseline,,,
gemma_4_e2b,533,baseline,,,
gemma_4_e2b,534,baseline,,,
gemma_4_e2b,535,baseline,,,
gemma_4_e2b,536,baseline,0.2917,0.0,0.1458
gemma_4_e2b,537,baseline,,,
gemma_4_e2b,538,baseline,,,
gemma_4_e2b,539,baseline,0.8889,0.0,0.4444
gemma_4_e2b,540,baseline,,,
gemma_4_e2b,541,baseline,,,
gemma_4_e2b,542,baseline,0.0237,0.0,0.0119
gemma_4_e2b,543,baseline,,,
gemma_4_e2b,544,baseline,,,
gemma_4_e2b,545,baseline,,,
gemma_4_e2b,546,baseline,,,
gemma_4_e2b,547,baseline,,,
gemma_4_e2b,548,baseline,,,
gemma_4_e2b,549,baseline,,,
gemma_4_e2b,550,baseline,,,
gemma_4_e2b,551,baseline,,,
gemma_4_e2b,552,baseline,,,
gemma_4_e2b,553,baseline,,,
gemma_4_e2b,554,baseline,,,
gemma_4_e2b,555,baseline,,,
gemma_4_e2b,556,baseline,0.9,0.0,0.45
gemma_4_e2b,557,baseline,,,
gemma_4_e2b,558,baseline,,,
gemma_4_e2b,559,baseline,0.8008,0.0,0.4004
gemma_4_e2b,560,baseline,,,
gemma_4_e2b,561,baseline,,,
gemma_4_e2b,562,baseline,,,
gemma_4_e2b,563,baseline,,,
gemma_4_e2b,564,baseline,,,
gemma_4_e2b,565,baseline,0.9579,0.0,0.479
gemma_4_e2b,566,baseline,0.9048,0.0,0.4524
gemma_4_e2b,567,baseline,,,
gemma_4_e2b,568,baseline,0.8754,0.0,0.4377
gemma_4_e2b,569,baseline,0.0404,0.0,0.0202
gemma_4_e2b,570,baseline,0.5897,0.0,0.2949
gemma_4_e2b,571,baseline,,,
gemma_4_e2b,572,baseline,0.0239,0.0,0.0119
gemma_4_e2b,573,baseline,0.2462,0.0,0.1231
gemma_4_e2b,574,baseline,,,
gemma_4_e2b,575,baseline,,,
gemma_4_e2b,576,baseline,,,
gemma_4_e2b,577,baseline,0.3142,0.0,0.1571
gemma_4_e2b,578,baseline,0.9,0.0,0.45
gemma_4_e2b,579,baseline,,,
gemma_4_e2b,580,baseline,,,
gemma_4_e2b,581,baseline,,,
gemma_4_e2b,582,baseline,0.7143,0.0,0.3571
gemma_4_e2b,583,baseline,,,
gemma_4_e2b,584,baseline,0.0225,0.0,0.0113
gemma_4_e2b,585,baseline,,,
gemma_4_e2b,586,baseline,,,
gemma_4_e2b,587,baseline,0.035,0.0,0.0175
gemma_4_e2b,588,baseline,,,
gemma_4_e2b,589,baseline,,,
gemma_4_e2b,590,baseline,0.8889,0.0,0.4444
gemma_4_e2b,591,baseline,,,
gemma_4_e2b,592,baseline,,,
gemma_4_e2b,593,baseline,,,
gemma_4_e2b,594,baseline,,,
gemma_4_e2b,595,baseline,,,
gemma_4_e2b,596,baseline,0.8421,0.0,0.4211
gemma_4_e2b,597,baseline,0.0222,0.0,0.0111
gemma_4_e2b,598,baseline,,,
gemma_4_e2b,599,baseline,,,
gemma_4_e2b,600,storytelling,0.9782,0.0,0.4891
gemma_4_e2b,601,storytelling,,,
gemma_4_e2b,602,storytelling,,,
gemma_4_e2b,603,storytelling,0.9642,0.0,0.4821
gemma_4_e2b,604,storytelling,0.8975,0.0,0.4487
gemma_4_e2b,605,storytelling,0.9538,0.0,0.4769
gemma_4_e2b,606,storytelling,,,
gemma_4_e2b,607,storytelling,,,
gemma_4_e2b,608,storytelling,0.8539,0.0094,0.4316
gemma_4_e2b,609,storytelling,0.8658,0.0,0.4329
gemma_4_e2b,610,storytelling,0.8788,0.0,0.4394
gemma_4_e2b,611,storytelling,,,
gemma_4_e2b,612,storytelling,0.7663,0.0,0.3832
gemma_4_e2b,613,storytelling,0.8907,0.0104,0.4505
gemma_4_e2b,614,storytelling,0.9989,0.0,0.4995
gemma_4_e2b,615,storytelling,0.8975,0.0,0.4488
gemma_4_e2b,616,storytelling,0.873,0.0,0.4365
gemma_4_e2b,617,storytelling,0.8734,0.0,0.4367
gemma_4_e2b,618,storytelling,0.8332,0.0,0.4166
gemma_4_e2b,619,storytelling,0.9242,0.0,0.4621
gemma_4_e2b,620,storytelling,0.9172,0.0,0.4586
gemma_4_e2b,621,storytelling,,,
gemma_4_e2b,622,storytelling,0.8986,0.0,0.4493
gemma_4_e2b,623,storytelling,,,
gemma_4_e2b,624,storytelling,0.9361,0.0,0.4681
gemma_4_e2b,625,storytelling,0.0574,0.0,0.0287
gemma_4_e2b,626,storytelling,0.8242,0.0,0.4121
gemma_4_e2b,627,storytelling,0.9107,0.0,0.4554
gemma_4_e2b,628,storytelling,0.8564,0.0,0.4282
gemma_4_e2b,629,storytelling,,,
gemma_4_e2b,630,storytelling,0.8707,0.0,0.4354
gemma_4_e2b,631,storytelling,0.8749,0.0,0.4374
gemma_4_e2b,632,storytelling,0.9427,0.0,0.4713
gemma_4_e2b,633,storytelling,0.8785,0.0,0.4393
gemma_4_e2b,634,storytelling,0.9694,0.0,0.4847
gemma_4_e2b,635,storytelling,0.8745,0.0,0.4372
gemma_4_e2b,636,storytelling,,,
gemma_4_e2b,637,storytelling,0.9927,0.0,0.4963
gemma_4_e2b,638,storytelling,,,
gemma_4_e2b,639,storytelling,0.8776,0.0,0.4388
gemma_4_e2b,640,storytelling,0.8915,0.011,0.4512
gemma_4_e2b,641,storytelling,0.9152,0.0,0.4576
gemma_4_e2b,642,storytelling,0.8616,0.0,0.4308
gemma_4_e2b,643,storytelling,0.601,0.0,0.3005
gemma_4_e2b,644,storytelling,0.7993,0.0,0.3996
gemma_4_e2b,645,storytelling,,,
gemma_4_e2b,646,storytelling,0.93,0.0123,0.4712
gemma_4_e2b,647,storytelling,,,
gemma_4_e2b,648,storytelling,0.9619,0.0,0.481
gemma_4_e2b,649,storytelling,0.8573,0.0,0.4286
gemma_4_e2b,650,storytelling,,,
gemma_4_e2b,651,storytelling,0.9609,0.0,0.4804
gemma_4_e2b,652,storytelling,0.7934,0.0,0.3967
gemma_4_e2b,653,storytelling,0.7692,0.0,0.3846
